id,tweet_id,inbound_text,outbound_text,intent
1899,101899,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1900,101900,Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1901,101901,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1902,101902,Need help ASAP! How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1903,101903,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1904,101904,Help please! How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1905,101905,How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1906,101906,Need help ASAP! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1907,101907,Can someone assist me? Does Apple offer trade-in value for an MacBook Pro M2 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1908,101908,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1909,101909,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1910,101910,Can someone assist me? Does Apple offer trade-in value for an iPhone 13 Pro X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1911,101911,Question for @AppleSupport: Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1912,101912,Need help ASAP! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1913,101913,Help please! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1914,101914,"Hey @AppleSupport, Does Apple offer trade-in value for an AirPods Pro X in good condition with minor scratches?",Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1915,101915,Question for @AppleSupport: How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1916,101916,@AppleSupport Does Apple offer trade-in value for an iPhone 12 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1917,101917,@AppleSupport Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1918,101918,Can someone assist me? Does Apple offer trade-in value for an MacBook Air X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1919,101919,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1920,101920,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1921,101921,"Hey @AppleSupport, Does Apple offer trade-in value for an iPhone 13 Pro X in good condition with minor scratches?",Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1922,101922,Help please! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1923,101923,Need help ASAP! Does Apple offer trade-in value for an iPad Pro X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1924,101924,Need help ASAP! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
